ImageID,XMin,YMin,XMax,YMax,Labels
0210950143bc405f,0.01875,0.0,0.99125,0.97561,/m/025rxrz
0210950143bc405f,0.05625,0.542214,0.42375,0.917448,/m/025rxrz
02117a44d7b80f6b,0.021333,0.024606,0.972,0.995079,/m/025rxrz
0214841d8f27d4aa,0.315833,0.032895,1.0,0.986842,/m/025rxrz
0214841d8f27d4aa,0.606667,0.560307,0.766667,0.672149,/m/025rxrz
0214841d8f27d4aa,0.49,0.126096,0.909167,0.85307,/m/025rxrz
02204dca7d7e93fc,0.623125,0.033097,0.870625,0.982664,/m/0r3vbqy
02204dca7d7e93fc,0.05125,0.902285,0.103125,0.967691,/m/0r3vbqy
02204dca7d7e93fc,0.385625,0.886525,0.504375,0.948779,/m/0r3vbqy
02204dca7d7e93fc,0.720625,0.07565,0.7825,0.185185,/m/0r3vbqy
02262de88ada95d2,0.266875,0.35786,0.51875,0.984392,/m/025rxrz
02262de88ada95d2,0.284375,0.38796,0.52,0.99777,/m/025rxrz
02262de88ada95d2,0.284375,0.38796,0.52,0.99777,/m/025rxrz
02262de88ada95d2,0.466875,0.64214,0.52625,0.989967,/m/025rxrz
02262de88ada95d2,0.0,0.375697,0.05,0.443701,/m/025rxrz
02262de88ada95d2,0.27625,0.075808,0.51625,0.437012,/m/025rxrz
02262de88ada95d2,0.0,0.458194,0.090625,0.908584,/m/025rxrz
02262de88ada95d2,0.05,0.467113,0.11375,0.562988,/m/025rxrz
02262de88ada95d2,0.075625,0.636566,0.2075,0.852843,/m/025rxrz
02262de88ada95d2,0.184375,0.462653,0.250625,0.558528,/m/025rxrz
02262de88ada95d2,0.194375,0.641026,0.291875,0.807135,/m/025rxrz
02262de88ada95d2,0.535625,0.532887,0.6125,0.745819,/m/025rxrz
02262de88ada95d2,0.609375,0.590858,0.67375,0.670011,/m/025rxrz
02262de88ada95d2,0.763125,0.489409,0.82625,0.599777,/m/025rxrz
02262de88ada95d2,0.8675,0.54961,0.909375,0.667781,/m/025rxrz
02262de88ada95d2,0.914375,0.554069,0.999375,0.837235,/m/025rxrz
02262de88ada95d2,0.91875,0.686734,0.956875,0.860647,/m/025rxrz
02262de88ada95d2,0.053125,0.412486,0.110625,0.575251,/m/025rxrz
02262de88ada95d2,0.08125,0.527313,0.210625,0.899666,/m/025rxrz
02262de88ada95d2,0.15125,0.522854,0.264375,0.734671,/m/025rxrz
02262de88ada95d2,0.4925,0.494983,0.61125,0.77592,/m/025rxrz
02262de88ada95d2,0.618125,0.412486,0.65125,0.527313,/m/025rxrz
02262de88ada95d2,0.683125,0.481605,0.7475,0.620959,/m/025rxrz
02262de88ada95d2,0.8,0.522854,0.886875,0.762542,/m/025rxrz
02262de88ada95d2,0.8575,0.494983,0.91375,0.684504,/m/025rxrz
02262de88ada95d2,0.885625,0.412486,0.930625,0.590858,/m/025rxrz
02262de88ada95d2,0.92,0.518395,0.999375,0.77146,/m/025rxrz
02262de88ada95d2,0.0525,0.414716,0.095625,0.471572,/m/025rxrz
02262de88ada95d2,0.076875,0.535117,0.16375,0.77369,/m/025rxrz
02262de88ada95d2,0.1575,0.526198,0.205,0.597547,/m/025rxrz
02262de88ada95d2,0.20125,0.394649,0.226875,0.433668,/m/025rxrz
02262de88ada95d2,0.22125,0.528428,0.25875,0.576366,/m/025rxrz
02262de88ada95d2,0.241875,0.464883,0.26125,0.51728,/m/025rxrz
02262de88ada95d2,0.246875,0.571906,0.31375,0.665552,/m/025rxrz
02262de88ada95d2,0.290625,0.434783,0.315,0.492754,/m/025rxrz
02262de88ada95d2,0.496875,0.489409,0.5325,0.565217,/m/025rxrz
02262de88ada95d2,0.53125,0.532887,0.58375,0.663322,/m/025rxrz
02262de88ada95d2,0.5725,0.473802,0.595625,0.51505,/m/025rxrz
02262de88ada95d2,0.599375,0.512821,0.635,0.608696,/m/025rxrz
02262de88ada95d2,0.62875,0.397993,0.653125,0.460424,/m/025rxrz
02262de88ada95d2,0.644375,0.489409,0.656875,0.574136,/m/025rxrz
02262de88ada95d2,0.696875,0.532887,0.750625,0.615385,/m/025rxrz
02262de88ada95d2,0.709375,0.480491,0.7325,0.510591,/m/025rxrz
02262de88ada95d2,0.73,0.487179,0.743125,0.526198,/m/025rxrz
02262de88ada95d2,0.78375,0.449275,0.814375,0.499443,/m/025rxrz
02262de88ada95d2,0.825,0.528428,0.87125,0.622074,/m/025rxrz
02262de88ada95d2,0.861875,0.499443,0.896875,0.608696,/m/025rxrz
02262de88ada95d2,0.885,0.408027,0.915625,0.487179,/m/025rxrz
02262de88ada95d2,0.959375,0.51728,0.999375,0.629877,/m/025rxrz
02262de88ada95d2,0.181875,0.395764,0.249375,0.615385,/m/025rxrz
02262de88ada95d2,0.194375,0.593088,0.31,0.804905,/m/025rxrz
02262de88ada95d2,0.20125,0.532887,0.26,0.663322,/m/025rxrz
02262de88ada95d2,0.03875,0.415831,0.110625,0.566332,/m/025rxrz
02262de88ada95d2,0.0775,0.538462,0.2025,0.991081,/m/025rxrz
02262de88ada95d2,0.14,0.538462,0.256875,0.797101,/m/025rxrz
02262de88ada95d2,0.28375,0.081382,0.515625,0.998885,/m/025rxrz
02262de88ada95d2,0.5975,0.472687,0.625625,0.525084,/m/025rxrz
02262de88ada95d2,0.619375,0.403567,0.65375,0.522854,/m/025rxrz
02262de88ada95d2,0.628125,0.486065,0.66,0.600892,/m/025rxrz
02262de88ada95d2,0.689375,0.479376,0.7475,0.61427,/m/025rxrz
02262de88ada95d2,0.85625,0.509476,0.9125,0.653289,/m/025rxrz
02262de88ada95d2,0.883125,0.42029,0.930625,0.586399,/m/025rxrz
02262de88ada95d2,0.9175,0.525084,0.999375,0.851728,/m/025rxrz
02262de88ada95d2,0.005,0.499443,0.096875,0.645485,/m/025rxrz
02262de88ada95d2,0.035625,0.471572,0.06,0.567447,/m/025rxrz
02262de88ada95d2,0.080625,0.476031,0.12125,0.556299,/m/025rxrz
02262de88ada95d2,0.12,0.663322,0.20375,0.814939,/m/025rxrz
02262de88ada95d2,0.15625,0.725753,0.183125,0.77146,/m/025rxrz
02262de88ada95d2,0.1725,0.494983,0.228125,0.580825,/m/025rxrz
02262de88ada95d2,0.279375,0.48272,0.3125,0.571906,/m/025rxrz
02262de88ada95d2,0.284375,0.602007,0.399375,0.998885,/m/025rxrz
02262de88ada95d2,0.62,0.449275,0.644375,0.510591,/m/025rxrz
02262de88ada95d2,0.6275,0.606466,0.68,0.670011,/m/025rxrz
02262de88ada95d2,0.68125,0.535117,0.704375,0.608696,/m/025rxrz
02262de88ada95d2,0.755625,0.487179,0.77875,0.610925,/m/025rxrz
02262de88ada95d2,0.875,0.562988,0.900625,0.632107,/m/025rxrz
02262de88ada95d2,0.88125,0.476031,0.92875,0.538462,/m/025rxrz
02262de88ada95d2,0.951875,0.593088,0.97375,0.723523,/m/025rxrz
02262de88ada95d2,0.954375,0.675585,0.999375,0.717949,/m/025rxrz
022f510ecca17d08,0.663125,0.136961,0.995625,0.973734,/m/0r3vbqy
022f510ecca17d08,0.0,0.0,0.195625,0.999062,/m/0r3vbqy
022f510ecca17d08,0.02,0.249531,0.184375,0.786116,/m/0r3vbqy
022f510ecca17d08,0.145625,0.272983,0.409375,0.994371,/m/0r3vbqy
022f510ecca17d08,0.340625,0.209193,0.659375,0.984053,/m/0r3vbqy
022f510ecca17d08,0.0,0.207317,0.09875,0.999062,/m/0r3vbqy
022f510ecca17d08,0.040625,0.43152,0.185625,0.668856,/m/0r3vbqy
022f510ecca17d08,0.138125,0.405253,0.41625,0.922139,/m/0r3vbqy
022f510ecca17d08,0.331875,0.391182,0.66625,0.85272,/m/0r3vbqy
022f510ecca17d08,0.68625,0.306754,0.999375,0.999062,/m/0r3vbqy
023182f17b71f861,0.0,0.0,0.998366,0.998737,/m/025rxrz
023e2ce50aafe9c9,0.068333,0.189375,0.81,0.999375,/m/025rxrz
024526529913a44c,0.334043,0.306061,0.687234,0.99697,/m/025rxrz
024a164b205c141f,0.0,0.0,0.999375,0.998435,/m/025rxrz
025c22a977b12e47,0.101389,0.459259,0.197222,0.696296,/m/025rxrz
025c22a977b12e47,0.088889,0.383333,0.208333,0.748148,/m/025rxrz
025c22a977b12e47,0.093056,0.327778,0.848611,0.696296,/m/025rxrz
025c22a977b12e47,0.066667,0.266667,0.879167,0.772222,/m/025rxrz
025c22a977b12e47,0.136111,0.72963,0.156944,0.75,/m/025rxrz
025c22a977b12e47,0.155556,0.72037,0.175,0.746296,/m/025rxrz
025c22a977b12e47,0.244444,0.7,0.269444,0.744444,/m/025rxrz
025c22a977b12e47,0.266667,0.703704,0.2875,0.742593,/m/025rxrz
025c22a977b12e47,0.327778,0.687037,0.347222,0.744444,/m/025rxrz
025c22a977b12e47,0.344444,0.685185,0.3625,0.742593,/m/025rxrz
025c22a977b12e47,0.383333,0.711111,0.405556,0.744444,/m/025rxrz
025c22a977b12e47,0.408333,0.725926,0.430556,0.753704,/m/025rxrz
025c22a977b12e47,0.486111,0.711111,0.518056,0.746296,/m/025rxrz
025c22a977b12e47,0.665278,0.703704,0.709722,0.762963,/m/025rxrz
025c22a977b12e47,0.761111,0.737037,0.786111,0.757407,/m/025rxrz
025c22a977b12e47,0.779167,0.718518,0.822222,0.764815,/m/025rxrz
02732515fe1f9dd0,0.07,0.338608,0.452857,0.696203,/m/025rxrz
02732515fe1f9dd0,0.341429,0.186709,0.718571,0.702532,/m/025rxrz
02732515fe1f9dd0,0.585714,0.212025,0.96,0.724684,/m/025rxrz
027bc81ef95a0631,0.0,0.0,0.998438,0.998438,/m/025rxrz
0282c0b0b91e39da,0.186141,0.562874,0.353261,0.800399,/m/025rxrz
0282c0b0b91e39da,0.183424,0.570858,0.353261,0.806387,/m/025rxrz
0282c0b0b91e39da,0.188859,0.393214,0.326087,0.804391,/m/025rxrz
0282c0b0b91e39da,0.345109,0.437126,0.728261,0.888224,/m/025rxrz
0282c0b0b91e39da,0.35462,0.44511,0.724185,0.894212,/m/025rxrz
028dc93edcc1c656,0.161875,0.435272,0.308125,0.999062,/m/025rxrz
028dc93edcc1c656,0.286875,0.543152,0.42625,0.999062,/m/025rxrz
028dc93edcc1c656,0.390625,0.419325,0.543125,0.999062,/m/025rxrz
028dc93edcc1c656,0.568125,0.482176,0.71625,0.999062,/m/025rxrz
028dc93edcc1c656,0.693125,0.428705,0.78875,0.725141,/m/025rxrz
028dc93edcc1c656,0.728125,0.454972,0.89625,0.999062,/m/025rxrz
028dc93edcc1c656,0.86125,0.489681,0.901875,0.589118,/m/025rxrz
028dc93edcc1c656,0.93625,0.456848,0.999375,0.908068,/m/025rxrz
028dc93edcc1c656,0.543125,0.501876,0.601875,0.863039,/m/025rxrz
028dc93edcc1c656,0.535625,0.822702,0.55625,0.861163,/m/025rxrz
028dc93edcc1c656,0.56,0.826454,0.59,0.868668,/m/025rxrz
028dc93edcc1c656,0.9575,0.870544,0.97125,0.909006,/m/025rxrz
028dc93edcc1c656,0.97125,0.870544,0.999375,0.907129,/m/025rxrz
02a03f1654eaf6b0,0.191667,0.084375,0.754167,0.81875,/m/025rxrz
02bcd85a95197c31,0.4125,0.52439,0.8525,0.971857,/m/0r3vbqy
02bcd85a95197c31,0.03875,0.525328,0.068125,0.731707,/m/0r3vbqy
02bcd85a95197c31,0.058125,0.510319,0.104375,0.767355,/m/0r3vbqy
02bcd85a95197c31,0.18375,0.548781,0.2925,0.833021,/m/0r3vbqy
02bcd85a95197c31,0.215625,0.640713,0.381875,0.964353,/m/0r3vbqy
02bcd85a95197c31,0.260625,0.625704,0.366875,0.750469,/m/0r3vbqy
02bcd85a95197c31,0.39125,0.318011,0.85,0.990619,/m/0r3vbqy
02bcd85a95197c31,0.820625,0.41182,0.999375,0.915572,/m/0r3vbqy
02bcd85a95197c31,0.8625,0.541276,0.91,0.65197,/m/0r3vbqy
02bcd85a95197c31,0.871875,0.488743,0.9525,0.91182,/m/0r3vbqy
02bcd85a95197c31,0.0,0.562852,0.035625,0.674484,/m/0r3vbqy
02bcd85a95197c31,0.0,0.681989,0.065,0.80863,/m/0r3vbqy
02bcd85a95197c31,0.033125,0.560976,0.07125,0.724203,/m/0r3vbqy
02bcd85a95197c31,0.06625,0.541276,0.1075,0.762664,/m/0r3vbqy
02bcd85a95197c31,0.11375,0.681989,0.21,0.891182,/m/0r3vbqy
02bcd85a95197c31,0.16375,0.606942,0.2525,0.793621,/m/0r3vbqy
02bcd85a95197c31,0.22,0.731707,0.37875,0.962477,/m/0r3vbqy
02bcd85a95197c31,0.37125,0.707317,0.455625,0.999062,/m/0r3vbqy
02bcd85a95197c31,0.751875,0.625704,0.804375,0.668856,/m/0r3vbqy
02bcd85a95197c31,0.875,0.570356,0.906875,0.660413,/m/0r3vbqy
02bcd85a95197c31,0.910625,0.499062,0.999375,0.920263,/m/0r3vbqy
02bcd85a95197c31,0.0875,0.526266,0.103125,0.555347,/m/0r3vbqy
02bcd85a95197c31,0.211875,0.560976,0.225,0.606942,/m/0r3vbqy
02bcd85a95197c31,0.534375,0.547842,0.65,0.635084,/m/0r3vbqy
02bcd85a95197c31,0.90875,0.511257,0.943125,0.567542,/m/0r3vbqy
02bf98c9fb9268be,0.767187,0.249175,0.95625,0.912541,/m/025rxrz
02bf98c9fb9268be,0.103125,0.262376,0.279687,0.823432,/m/025rxrz
02bf98c9fb9268be,0.082813,0.270627,0.2875,0.788779,/m/025rxrz
02bf98c9fb9268be,0.25625,0.285479,0.453125,0.932343,/m/025rxrz
02bf98c9fb9268be,0.435937,0.262376,0.610937,0.764026,/m/025rxrz
02bf98c9fb9268be,0.46875,0.283828,0.590625,0.740924,/m/025rxrz
02bf98c9fb9268be,0.651563,0.290429,0.785937,0.712871,/m/025rxrz
02bf98c9fb9268be,0.15625,0.584158,0.228125,0.790429,/m/025rxrz
02bf98c9fb9268be,0.171875,0.590759,0.23125,0.793729,/m/025rxrz
02bf98c9fb9268be,0.279687,0.740924,0.33125,0.937294,/m/025rxrz
02bf98c9fb9268be,0.3,0.739274,0.345313,0.940594,/m/025rxrz
02bf98c9fb9268be,0.385938,0.734323,0.459375,0.930693,/m/025rxrz
02bf98c9fb9268be,0.432813,0.562706,0.514063,0.765677,/m/025rxrz
02bf98c9fb9268be,0.485938,0.541254,0.514063,0.731023,/m/025rxrz
02bf98c9fb9268be,0.521875,0.533003,0.615625,0.734323,/m/025rxrz
02bf98c9fb9268be,0.695312,0.574257,0.723437,0.627063,/m/025rxrz
02bf98c9fb9268be,0.695312,0.541254,0.784375,0.70132,/m/025rxrz
02bf98c9fb9268be,0.798437,0.605611,0.876562,0.882838,/m/025rxrz
02bf98c9fb9268be,0.865625,0.632013,0.953125,0.90429,/m/025rxrz
02bf98c9fb9268be,0.254687,0.247525,0.60625,0.924092,/m/025rxrz
02bf98c9fb9268be,0.645312,0.290429,0.801562,0.717822,/m/025rxrz
02bf98c9fb9268be,0.145313,0.262376,0.246875,0.367987,/m/025rxrz
02bf98c9fb9268be,0.264062,0.273927,0.446875,0.531353,/m/025rxrz
02bf98c9fb9268be,0.385938,0.270627,0.440625,0.363036,/m/025rxrz
02bf98c9fb9268be,0.428125,0.250825,0.478125,0.30033,/m/025rxrz
02bf98c9fb9268be,0.46875,0.275578,0.535937,0.328383,/m/025rxrz
02bf98c9fb9268be,0.690625,0.278878,0.740625,0.433993,/m/025rxrz
02bf98c9fb9268be,0.823438,0.272277,0.9,0.338284,/m/025rxrz
02bf98c9fb9268be,0.082813,0.264026,0.28125,0.80198,/m/025rxrz
02bf98c9fb9268be,0.25,0.250825,0.610937,0.943894,/m/025rxrz
02bf98c9fb9268be,0.645312,0.285479,0.792188,0.711221,/m/025rxrz
02bf98c9fb9268be,0.789062,0.846535,0.86875,0.894389,/m/025rxrz
02bf98c9fb9268be,0.909375,0.876238,0.945312,0.90099,/m/025rxrz
02c6451266d6f8ec,0.1425,0.36,0.4125,0.999167,/m/0r3vbqy
02c6451266d6f8ec,0.42875,0.386667,0.73,0.999167,/m/0r3vbqy
02c6451266d6f8ec,0.431875,0.395833,0.511875,0.89,/m/0r3vbqy
02c6451266d6f8ec,0.6125,0.4375,0.698125,0.623333,/m/0r3vbqy
02c6451266d6f8ec,0.734375,0.316667,0.945,0.995833,/m/0r3vbqy
02db19596705dec5,0.16,0.13375,0.393333,0.725,/m/025rxrz
02db19596705dec5,0.3325,0.148125,0.635833,0.59375,/m/025rxrz
02db19596705dec5,0.0,0.15,0.999167,0.861875,/m/025rxrz
02de6f70f7e38367,0.686667,0.325,0.964167,0.87375,/m/025rxrz
02de6f70f7e38367,0.6725,0.180625,0.776667,0.4075,/m/025rxrz
02de6f70f7e38367,0.12,0.098125,0.324167,0.366875,/m/025rxrz
02de6f70f7e38367,0.620833,0.1175,0.768333,0.408125,/m/025rxrz
02de6f70f7e38367,0.115,0.15125,0.245,0.365,/m/025rxrz
02de6f70f7e38367,0.179167,0.16375,0.340833,0.566875,/m/025rxrz
02de6f70f7e38367,0.555,0.235625,0.655,0.458125,/m/025rxrz
02de6f70f7e38367,0.636667,0.141875,0.720833,0.394375,/m/025rxrz
02de6f70f7e38367,0.666667,0.15875,0.766667,0.33,/m/025rxrz
02de6f70f7e38367,0.668333,0.28,0.73,0.41375,/m/025rxrz
02de6f70f7e38367,0.711667,0.22875,0.785,0.408125,/m/025rxrz
02de6f70f7e38367,0.714167,0.444375,0.948333,0.81,/m/025rxrz
02de6f70f7e38367,0.7525,0.16375,0.805,0.240625,/m/025rxrz
02de6f70f7e38367,0.795833,0.1625,0.8625,0.225625,/m/025rxrz
02de6f70f7e38367,0.798333,0.131875,0.8325,0.1725,/m/025rxrz
02de6f70f7e38367,0.814167,0.16375,0.950833,0.365625,/m/025rxrz
02de6f70f7e38367,0.816667,0.1625,0.878333,0.300625,/m/025rxrz
02de6f70f7e38367,0.853333,0.19625,0.999167,0.57375,/m/025rxrz
02de6f70f7e38367,0.1775,0.119375,0.236667,0.1775,/m/025rxrz
02de6f70f7e38367,0.335833,0.1275,0.381667,0.161875,/m/025rxrz
02de6f70f7e38367,0.655,0.114375,0.689167,0.150625,/m/025rxrz
02de6f70f7e38367,0.7075,0.131875,0.741667,0.1675,/m/025rxrz
02de6f70f7e38367,0.7775,0.153125,0.795833,0.171875,/m/025rxrz
02de6f70f7e38367,0.796667,0.3975,0.89,0.4675,/m/025rxrz
02de6f70f7e38367,0.814167,0.12125,0.841667,0.145,/m/025rxrz
02de6f70f7e38367,0.873333,0.14,0.900833,0.174375,/m/025rxrz
02de6f70f7e38367,0.896667,0.1175,0.941667,0.165,/m/025rxrz
02f3046b615fe22e,0.17125,0.191667,0.3325,0.811667,/m/0r3vbqy
02f3046b615fe22e,0.57625,0.236667,0.7925,0.865,/m/0r3vbqy
02f3046b615fe22e,0.575625,0.180833,0.775625,0.9525,/m/0r3vbqy
02f3046b615fe22e,0.745,0.379167,0.999375,0.999167,/m/0r3vbqy
02f3046b615fe22e,0.580625,0.180833,0.771875,0.9475,/m/0r3vbqy
02f3046b615fe22e,0.0,0.136667,0.0925,0.768333,/m/0r3vbqy
02f3046b615fe22e,0.1675,0.195,0.344375,0.811667,/m/0r3vbqy
02f3046b615fe22e,0.764375,0.656667,0.999375,0.999167,/m/0r3vbqy
02f3046b615fe22e,0.931875,0.285,0.999375,0.540833,/m/0r3vbqy
02f722aa37e4d603,0.1875,0.102251,0.67875,0.997186,/m/0r3vbqy
02f722aa37e4d603,0.0,0.25985,0.31625,0.624765,/m/0r3vbqy
02f722aa37e4d603,0.36875,0.184803,0.703125,0.999062,/m/0r3vbqy
02f722aa37e4d603,0.8875,0.413696,0.999375,0.998124,/m/0r3vbqy
02f722aa37e4d603,0.57,0.211069,0.67125,0.407129,/m/0r3vbqy
02fd38642085c82f,0.071875,0.351875,0.539375,0.8925,/m/025rxrz
02fd38642085c82f,0.19,0.068125,0.44,0.365625,/m/025rxrz
030389fbbdd7229e,0.225926,0.235582,0.944444,0.923754,/m/025rxrz
031697ceadcc83f4,0.649375,0.83,0.71625,0.941667,/m/0r3vbqy
031697ceadcc83f4,0.40125,0.205,0.458125,0.426667,/m/0r3vbqy
031697ceadcc83f4,0.796875,0.199167,0.841875,0.378333,/m/0r3vbqy
031697ceadcc83f4,0.838125,0.203333,0.89625,0.376667,/m/0r3vbqy
031697ceadcc83f4,0.031875,0.705833,0.064375,0.760833,/m/0r3vbqy
031697ceadcc83f4,0.071875,0.6975,0.101875,0.764167,/m/0r3vbqy
031697ceadcc83f4,0.189375,0.695833,0.23875,0.745833,/m/0r3vbqy
031697ceadcc83f4,0.259375,0.875,0.301875,0.94,/m/0r3vbqy
031697ceadcc83f4,0.370625,0.8125,0.453125,0.865833,/m/0r3vbqy
031697ceadcc83f4,0.383125,0.365,0.40125,0.406667,/m/0r3vbqy
031697ceadcc83f4,0.3925,0.375,0.411875,0.4025,/m/0r3vbqy
031697ceadcc83f4,0.413125,0.37,0.435,0.423333,/m/0r3vbqy
031697ceadcc83f4,0.435,0.366667,0.454375,0.416667,/m/0r3vbqy
031697ceadcc83f4,0.47125,0.375,0.486875,0.395833,/m/0r3vbqy
031697ceadcc83f4,0.491875,0.380833,0.498125,0.3925,/m/0r3vbqy
031697ceadcc83f4,0.51,0.408333,0.535625,0.425,/m/0r3vbqy
031697ceadcc83f4,0.538125,0.399167,0.5475,0.425,/m/0r3vbqy
031697ceadcc83f4,0.545,0.810833,0.643125,0.89,/m/0r3vbqy
031697ceadcc83f4,0.566875,0.395833,0.576875,0.415,/m/0r3vbqy
031697ceadcc83f4,0.839375,0.3475,0.855,0.361667,/m/0r3vbqy
031697ceadcc83f4,0.87125,0.358333,0.883125,0.366667,/m/0r3vbqy
031697ceadcc83f4,0.895,0.344167,0.91,0.363333,/m/0r3vbqy
031697ceadcc83f4,0.916875,0.41,0.935,0.435833,/m/0r3vbqy
031697ceadcc83f4,0.945,0.418333,0.961875,0.444167,/m/0r3vbqy
031697ceadcc83f4,0.954375,0.423333,0.9725,0.4525,/m/0r3vbqy
031697ceadcc83f4,0.9725,0.434167,0.9825,0.458333,/m/0r3vbqy
03270c6a681ddb3d,0.324074,0.275519,0.503704,0.460705,/m/0r3vbqy
03270c6a681ddb3d,0.0,0.062331,0.198148,0.281843,/m/0r3vbqy
03270c6a681ddb3d,0.0,0.520325,0.216667,0.738031,/m/0r3vbqy
03270c6a681ddb3d,0.0,0.29178,0.301852,0.513098,/m/0r3vbqy
03270c6a681ddb3d,0.007407,0.747967,0.22963,0.963866,/m/0r3vbqy
03270c6a681ddb3d,0.512963,0.30262,0.916667,0.516712,/m/0r3vbqy
03270c6a681ddb3d,0.516667,0.520325,0.881481,0.740741,/m/0r3vbqy
03270c6a681ddb3d,0.52037,0.074074,0.905556,0.28365,/m/0r3vbqy
03270c6a681ddb3d,0.555556,0.742547,0.861111,0.969286,/m/0r3vbqy
03270c6a681ddb3d,0.67963,0.520325,0.987037,0.740741,/m/0r3vbqy
03270c6a681ddb3d,0.690741,0.075881,0.987037,0.285456,/m/0r3vbqy
03270c6a681ddb3d,0.711111,0.751581,0.994444,0.965673,/m/0r3vbqy
03270c6a681ddb3d,0.722222,0.293586,0.994444,0.505872,/m/0r3vbqy
03270c6a681ddb3d,0.814815,0.29178,0.994444,0.509485,/m/0r3vbqy
03270c6a681ddb3d,0.835185,0.086721,0.990741,0.28365,/m/0r3vbqy
03270c6a681ddb3d,0.005556,0.639566,0.288889,0.750678,/m/0r3vbqy
03270c6a681ddb3d,0.024074,0.794941,0.381481,0.969286,/m/0r3vbqy
03270c6a681ddb3d,0.059259,0.135501,0.359259,0.282746,/m/0r3vbqy
03270c6a681ddb3d,0.112963,0.320687,0.353704,0.515808,/m/0r3vbqy
03270c6a681ddb3d,0.324074,0.525745,0.509259,0.715447,/m/0r3vbqy
03270c6a681ddb3d,0.359259,0.065041,0.505556,0.247516,/m/0r3vbqy
03270c6a681ddb3d,0.0,0.081301,0.190741,0.285456,/m/0r3vbqy
03270c6a681ddb3d,0.0,0.338753,0.194444,0.513098,/m/0r3vbqy
03270c6a681ddb3d,0.007407,0.784101,0.201852,0.952123,/m/0r3vbqy
03270c6a681ddb3d,0.007407,0.649503,0.296296,0.742547,/m/0r3vbqy
03270c6a681ddb3d,0.027778,0.815718,0.353704,0.963866,/m/0r3vbqy
03270c6a681ddb3d,0.059259,0.138211,0.353704,0.285456,/m/0r3vbqy
03270c6a681ddb3d,0.116667,0.34056,0.338889,0.505872,/m/0r3vbqy
03270c6a681ddb3d,0.240741,0.818428,0.357407,0.952123,/m/0r3vbqy
03270c6a681ddb3d,0.257407,0.590786,0.353704,0.715447,/m/0r3vbqy
03270c6a681ddb3d,0.327778,0.103884,0.505556,0.250226,/m/0r3vbqy
03270c6a681ddb3d,0.327778,0.568202,0.505556,0.706414,/m/0r3vbqy
03270c6a681ddb3d,0.335185,0.352304,0.505556,0.478771,/m/0r3vbqy
03270c6a681ddb3d,0.335185,0.801265,0.505556,0.927733,/m/0r3vbqy
03270c6a681ddb3d,0.509259,0.568202,0.714815,0.7028,/m/0r3vbqy
03270c6a681ddb3d,0.52037,0.625113,0.718518,0.740741,/m/0r3vbqy
03270c6a681ddb3d,0.524074,0.128275,0.742593,0.238482,/m/0r3vbqy
03270c6a681ddb3d,0.524074,0.361337,0.753704,0.503162,/m/0r3vbqy
03270c6a681ddb3d,0.52963,0.158988,0.75,0.280036,/m/0r3vbqy
03270c6a681ddb3d,0.559259,0.808491,0.831481,0.954833,/m/0r3vbqy
03270c6a681ddb3d,0.572222,0.344173,0.746296,0.503162,/m/0r3vbqy
03270c6a681ddb3d,0.683333,0.594399,0.937037,0.728997,/m/0r3vbqy
03270c6a681ddb3d,0.692593,0.145438,0.916667,0.276423,/m/0r3vbqy
03270c6a681ddb3d,0.703704,0.812105,0.937037,0.96206,/m/0r3vbqy
03270c6a681ddb3d,0.803704,0.355917,0.994444,0.518519,/m/0r3vbqy
03270c6a681ddb3d,0.807407,0.157182,0.998148,0.262873,/m/0r3vbqy
03270c6a681ddb3d,0.862963,0.844625,0.994444,0.94851,/m/0r3vbqy
03270c6a681ddb3d,0.031481,0.068654,0.090741,0.089431,/m/0r3vbqy
03270c6a681ddb3d,0.035185,0.292683,0.112963,0.341463,/m/0r3vbqy
03270c6a681ddb3d,0.059259,0.525745,0.118519,0.563686,/m/0r3vbqy
03270c6a681ddb3d,0.059259,0.762421,0.118519,0.796748,/m/0r3vbqy
03270c6a681ddb3d,0.133333,0.847335,0.218519,0.897019,/m/0r3vbqy
03270c6a681ddb3d,0.175926,0.65402,0.22963,0.677507,/m/0r3vbqy
03270c6a681ddb3d,0.17963,0.156278,0.246296,0.199639,/m/0r3vbqy
03270c6a681ddb3d,0.203704,0.408311,0.264815,0.438121,/m/0r3vbqy
03270c6a681ddb3d,0.242593,0.121951,0.285185,0.154472,/m/0r3vbqy
03270c6a681ddb3d,0.261111,0.34598,0.292593,0.383017,/m/0r3vbqy
03270c6a681ddb3d,0.275926,0.582656,0.311111,0.618789,/m/0r3vbqy
03270c6a681ddb3d,0.288889,0.811201,0.338889,0.840108,/m/0r3vbqy
03270c6a681ddb3d,0.4,0.287263,0.47037,0.341463,/m/0r3vbqy
03270c6a681ddb3d,0.4,0.065041,0.47963,0.116531,/m/0r3vbqy
03270c6a681ddb3d,0.401852,0.760614,0.462963,0.802168,/m/0r3vbqy
03270c6a681ddb3d,0.42037,0.525745,0.47037,0.572719,/m/0r3vbqy
03270c6a681ddb3d,0.564815,0.541102,0.65,0.589883,/m/0r3vbqy
03270c6a681ddb3d,0.572222,0.582656,0.622222,0.62963,/m/0r3vbqy
03270c6a681ddb3d,0.594444,0.802168,0.661111,0.840108,/m/0r3vbqy
